lm,clustering,k,threshold,Predicted,True
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sminilm,KiralyMSMApproximateClustering,37,0.0621617998517821,85.8080749620731,68.9032
sent_glove,KiralyMSMApproximateClustering,1,0.6186817395557109,84.47192596892548,65.4608
sent_glove,KiralyMSMApproximateClustering,1,0.6186817395557109,84.47192596892548,65.4608
