lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,99,0.7500000000000001,63.520771625647846,78.1955
st5,KiralyMSMApproximateClustering,98,0.7500000000000001,63.36210794765009,78.1955
st5,KiralyMSMApproximateClustering,99,0.7000000000000001,63.323760726341106,78.4566
st5,KiralyMSMApproximateClustering,7,0.7500000000000001,63.27719522651363,78.2516
st5,KiralyMSMApproximateClustering,2,0.7500000000000001,63.27505933060384,80.4586
st5,KiralyMSMApproximateClustering,1,0.7500000000000001,63.269794483192904,81.5544
st5,KiralyMSMApproximateClustering,10,0.7500000000000001,63.262987593867756,78.2888
st5,KiralyMSMApproximateClustering,72,0.7500000000000001,63.22318699923478,78.1955
st5,KiralyMSMApproximateClustering,23,0.7500000000000001,63.21989416152129,78.1535
st5,KiralyMSMApproximateClustering,46,0.7500000000000001,63.21412125627834,78.1955
st5,KiralyMSMApproximateClustering,45,0.7500000000000001,63.18902115400681,78.1955
st5,KiralyMSMApproximateClustering,1,0.7000000000000001,63.16660674913478,81.8792
st5,KiralyMSMApproximateClustering,24,0.7500000000000001,63.16491094258873,78.1535
st5,KiralyMSMApproximateClustering,71,0.7500000000000001,63.159182451902694,78.1955
st5,KiralyMSMApproximateClustering,2,0.7000000000000001,63.1419392482309,80.7273
st5,KiralyMSMApproximateClustering,73,0.7500000000000001,63.141891755589775,78.1955
st5,KiralyMSMApproximateClustering,51,0.7500000000000001,63.130632497880576,78.1955
st5,KiralyMSMApproximateClustering,8,0.7500000000000001,63.12998462459347,78.2284
st5,KiralyMSMApproximateClustering,22,0.7500000000000001,63.12630025787941,78.1535
st5,KiralyMSMApproximateClustering,98,0.7000000000000001,63.12412063796584,78.4566
