lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,1,0.7204566026393792,83.99844996677562,56.1687
st5,KiralyMSMApproximateClustering,1,0.7204566026393792,83.99844996677562,56.1687
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
sminilm,KiralyMSMApproximateClustering,35,0.05,81.20565379127477,58.2951
st5,UniqueMappingClustering,100,0.3495461259146694,79.8402272871664,57.7127
