lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,96,0.7500000000000001,61.65495907316165,94.5097
st5,KiralyMSMApproximateClustering,95,0.7500000000000001,61.60523744448956,94.5097
st5,KiralyMSMApproximateClustering,98,0.7500000000000001,61.54919422648184,94.5097
st5,KiralyMSMApproximateClustering,99,0.7500000000000001,61.51303794466365,94.5097
st5,KiralyMSMApproximateClustering,94,0.7500000000000001,61.499091367884404,94.5097
st5,KiralyMSMApproximateClustering,1,0.7500000000000001,61.47895527599431,94.2827
st5,KiralyMSMApproximateClustering,3,0.7500000000000001,61.47408779053772,94.2078
st5,KiralyMSMApproximateClustering,91,0.7500000000000001,61.455145248088336,94.5097
st5,KiralyMSMApproximateClustering,92,0.7500000000000001,61.45188828313868,94.5097
st5,KiralyMSMApproximateClustering,31,0.7500000000000001,61.4506526049834,94.4895
st5,KiralyMSMApproximateClustering,35,0.7500000000000001,61.448198202404626,94.4694
st5,KiralyMSMApproximateClustering,97,0.7500000000000001,61.43316753519544,94.5097
st5,KiralyMSMApproximateClustering,34,0.7500000000000001,61.42194309375236,94.4694
st5,KiralyMSMApproximateClustering,1,0.7000000000000001,61.41534274234109,93.4513
st5,KiralyMSMApproximateClustering,90,0.7500000000000001,61.41293393186238,94.4895
st5,KiralyMSMApproximateClustering,100,0.7500000000000001,61.41123052529916,94.5097
st5,KiralyMSMApproximateClustering,96,0.7000000000000001,61.40816280093277,94.3887
st5,KiralyMSMApproximateClustering,82,0.7500000000000001,61.404520752951676,94.4895
st5,KiralyMSMApproximateClustering,93,0.7500000000000001,61.39742676054999,94.5097
st5,KiralyMSMApproximateClustering,75,0.7500000000000001,61.3931864962797,94.4895
