lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,1,0.7500000000000001,66.85374192799749,41.5148
st5,KiralyMSMApproximateClustering,2,0.7500000000000001,66.6763258420787,41.5893
st5,KiralyMSMApproximateClustering,4,0.7500000000000001,66.63115268046799,41.6636
st5,KiralyMSMApproximateClustering,8,0.7500000000000001,66.59854766739211,41.6793
st5,KiralyMSMApproximateClustering,46,0.7500000000000001,66.58803773590176,41.7267
st5,KiralyMSMApproximateClustering,34,0.7500000000000001,66.58281460671896,41.7267
st5,KiralyMSMApproximateClustering,56,0.7500000000000001,66.57771960523631,41.7267
st5,KiralyMSMApproximateClustering,23,0.7500000000000001,66.56459585204166,41.7349
st5,KiralyMSMApproximateClustering,41,0.7500000000000001,66.56384942577763,41.7267
st5,KiralyMSMApproximateClustering,33,0.7500000000000001,66.55789076592107,41.7267
st5,KiralyMSMApproximateClustering,35,0.7500000000000001,66.55543717826065,41.7267
st5,KiralyMSMApproximateClustering,61,0.7500000000000001,66.55345778313072,41.7267
st5,KiralyMSMApproximateClustering,47,0.7500000000000001,66.54853276078913,41.7267
st5,KiralyMSMApproximateClustering,39,0.7500000000000001,66.54408582283077,41.7267
st5,KiralyMSMApproximateClustering,31,0.7500000000000001,66.54009094192473,41.7267
st5,KiralyMSMApproximateClustering,32,0.7500000000000001,66.53700424607275,41.7267
st5,KiralyMSMApproximateClustering,6,0.7500000000000001,66.53243727059558,41.6787
st5,KiralyMSMApproximateClustering,3,0.7500000000000001,66.52971864296292,41.6257
st5,KiralyMSMApproximateClustering,45,0.7500000000000001,66.52905765588812,41.7267
st5,KiralyMSMApproximateClustering,60,0.7500000000000001,66.52777902319977,41.7267
