lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,10,0.0741374358787617,91.36987446578732,55.3442
st5,KiralyMSMApproximateClustering,9,0.0726705616321724,90.46181661871786,55.4311
st5,KiralyMSMApproximateClustering,9,0.0689105920634969,90.41159399452043,55.4311
st5,KiralyMSMApproximateClustering,9,0.0779880092968672,90.30328343285063,55.4311
st5,KiralyMSMApproximateClustering,9,0.0779880092968672,90.30328343285063,55.4311
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
st5,KiralyMSMApproximateClustering,19,0.05,89.84647878376563,55.0171
