lm,clustering,k,threshold,Predicted,True
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,UniqueMappingClustering,100,0.1482038713919421,80.31577796636284,57.7127
st5,KiralyMSMApproximateClustering,1,0.7204566026393792,79.51704168738578,56.1687
st5,KiralyMSMApproximateClustering,1,0.7204566026393792,79.51704168738578,56.1687
st5,UniqueMappingClustering,100,0.1614623724721011,79.00710648155682,57.7127
st5,UniqueMappingClustering,100,0.1614623724721011,79.00710648155682,57.7127
st5,UniqueMappingClustering,100,0.1614623724721011,79.00710648155682,57.7127
st5,UniqueMappingClustering,100,0.1614623724721011,79.00710648155682,57.7127
