lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,1,0.1765053908757876,80.75592688948967,55.3979
st5,KiralyMSMApproximateClustering,1,0.1765053908757876,80.75592688948967,55.3979
st5,KiralyMSMApproximateClustering,1,0.1765053908757876,80.75592688948967,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
st5,KiralyMSMApproximateClustering,1,0.1931991914748724,80.63681025081351,55.3979
