lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,90,0.7000000000000001,63.44637526857834,72.8713
st5,KiralyMSMApproximateClustering,87,0.7000000000000001,63.41732928574226,72.8713
st5,KiralyMSMApproximateClustering,88,0.7000000000000001,63.41639384760936,72.8713
st5,KiralyMSMApproximateClustering,97,0.7000000000000001,63.39656258986718,72.8713
st5,KiralyMSMApproximateClustering,86,0.7000000000000001,63.39545928855246,72.8713
st5,KiralyMSMApproximateClustering,91,0.7000000000000001,63.37752132828716,72.8713
st5,KiralyMSMApproximateClustering,89,0.7000000000000001,63.375703722801376,72.8713
st5,KiralyMSMApproximateClustering,92,0.7000000000000001,63.37516465559784,72.8713
st5,KiralyMSMApproximateClustering,98,0.7000000000000001,63.36321092334072,72.8713
st5,KiralyMSMApproximateClustering,73,0.7000000000000001,63.36166899160433,72.9112
st5,KiralyMSMApproximateClustering,95,0.7000000000000001,63.34474484988916,72.8713
st5,KiralyMSMApproximateClustering,82,0.7000000000000001,63.336938105189994,72.8713
st5,KiralyMSMApproximateClustering,71,0.7000000000000001,63.334448978755525,72.9391
st5,KiralyMSMApproximateClustering,84,0.7000000000000001,63.33440989553327,72.8713
st5,KiralyMSMApproximateClustering,65,0.7000000000000001,63.327792743700506,72.9551
st5,KiralyMSMApproximateClustering,99,0.7000000000000001,63.32714072808729,72.8713
st5,KiralyMSMApproximateClustering,72,0.7000000000000001,63.3250193646501,72.9112
st5,KiralyMSMApproximateClustering,60,0.7000000000000001,63.32464482443164,72.9551
st5,KiralyMSMApproximateClustering,64,0.7000000000000001,63.321680378748226,72.9551
st5,KiralyMSMApproximateClustering,61,0.7000000000000001,63.321301826559456,72.9551
