lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,1,0.7000000000000001,67.35599351155916,38.2457
st5,KiralyMSMApproximateClustering,61,0.7500000000000001,67.16655836318046,40.8935
st5,KiralyMSMApproximateClustering,64,0.7500000000000001,67.16599050760348,40.8935
st5,KiralyMSMApproximateClustering,2,0.7000000000000001,67.146197349755,39.5094
st5,KiralyMSMApproximateClustering,62,0.7500000000000001,67.13929499131524,40.8935
st5,KiralyMSMApproximateClustering,88,0.7500000000000001,67.1330766885358,40.9075
st5,KiralyMSMApproximateClustering,63,0.7500000000000001,67.12560442606868,40.8935
st5,KiralyMSMApproximateClustering,60,0.7500000000000001,67.12510086622919,40.8935
st5,KiralyMSMApproximateClustering,16,0.7500000000000001,67.1226620814886,40.7534
st5,KiralyMSMApproximateClustering,1,0.7500000000000001,67.11446638010493,38.8343
st5,KiralyMSMApproximateClustering,64,0.7000000000000001,67.11348331400674,40.7534
st5,KiralyMSMApproximateClustering,53,0.7500000000000001,67.10881711037645,40.8794
st5,KiralyMSMApproximateClustering,54,0.7500000000000001,67.10501783564555,40.8935
st5,KiralyMSMApproximateClustering,89,0.7500000000000001,67.10140130121749,40.9075
st5,KiralyMSMApproximateClustering,59,0.7500000000000001,67.10128346189921,40.9075
st5,KiralyMSMApproximateClustering,86,0.7500000000000001,67.10085964905302,40.8935
st5,KiralyMSMApproximateClustering,72,0.7500000000000001,67.0987481749114,40.8935
st5,KiralyMSMApproximateClustering,21,0.7500000000000001,67.09732167538272,40.7255
st5,KiralyMSMApproximateClustering,65,0.7500000000000001,67.090351772463,40.8935
st5,KiralyMSMApproximateClustering,2,0.7500000000000001,67.09014041071943,40.0942
