lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
st5,KiralyMSMApproximateClustering,1,0.8599238144090521,62.33904753570773,4.2453
