lm,clustering,k,threshold,Predicted,True
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,KiralyMSMApproximateClustering,1,0.6013272436743283,63.32918012184158,62.1979
sminilm,UniqueMappingClustering,1,0.589393602818066,63.32388612269931,61.4897
sminilm,KiralyMSMApproximateClustering,1,0.6298560255312112,63.25789394717576,64.2428
sminilm,KiralyMSMApproximateClustering,1,0.6298560255312112,63.25789394717576,64.2428
sminilm,KiralyMSMApproximateClustering,1,0.6298560255312112,63.25789394717576,64.2428
sminilm,KiralyMSMApproximateClustering,1,0.6298560255312112,63.25789394717576,64.2428
sminilm,KiralyMSMApproximateClustering,1,0.6298560255312112,63.25789394717576,64.2428
sminilm,KiralyMSMApproximateClustering,1,0.6298560255312112,63.25789394717576,64.2428
sminilm,KiralyMSMApproximateClustering,1,0.6298560255312112,63.25789394717576,64.2428
sminilm,KiralyMSMApproximateClustering,1,0.6298560255312112,63.25789394717576,64.2428
