lm,clustering,k,threshold,Predicted,True
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
st5,KiralyMSMApproximateClustering,65,0.8655360342242581,60.65135548094486,3.573
