lm,clustering,k,threshold,Predicted,True
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.157067170004339,82.83820783985837,56.0706
st5,UniqueMappingClustering,1,0.1654324536573788,82.82367637343908,56.0706
st5,UniqueMappingClustering,1,0.1654324536573788,82.82367637343908,56.0706
st5,UniqueMappingClustering,1,0.1654324536573788,82.82367637343908,56.0706
st5,UniqueMappingClustering,1,0.1654324536573788,82.82367637343908,56.0706
st5,UniqueMappingClustering,1,0.1654324536573788,82.82367637343908,56.0706
st5,UniqueMappingClustering,1,0.1654324536573788,82.82367637343908,56.0706
st5,UniqueMappingClustering,1,0.1654324536573788,82.82367637343908,56.0706
