lm,clustering,k,threshold,Predicted,True
sminilm,KiralyMSMApproximateClustering,1,0.6000000000000001,56.54226567060238,62.1178
sminilm,KiralyMSMApproximateClustering,1,0.6500000000000001,56.49095602378643,65.0323
sminilm,KiralyMSMApproximateClustering,1,0.55,56.48109181233309,57.3954
st5,KiralyMSMApproximateClustering,65,0.7500000000000001,56.362491658143306,62.2423
st5,KiralyMSMApproximateClustering,64,0.7500000000000001,56.35996749677055,62.2423
st5,KiralyMSMApproximateClustering,68,0.7500000000000001,56.35968451708165,62.2623
st5,KiralyMSMApproximateClustering,69,0.7500000000000001,56.35486451935827,62.2623
st5,KiralyMSMApproximateClustering,66,0.7500000000000001,56.353551977896984,62.2423
st5,KiralyMSMApproximateClustering,70,0.7500000000000001,56.35337495851625,62.2623
st5,KiralyMSMApproximateClustering,80,0.7500000000000001,56.351200601814234,62.2824
st5,KiralyMSMApproximateClustering,76,0.7500000000000001,56.34871727491619,62.2623
st5,KiralyMSMApproximateClustering,73,0.7500000000000001,56.34790895085097,62.2623
st5,KiralyMSMApproximateClustering,74,0.7500000000000001,56.347696635584924,62.2623
st5,KiralyMSMApproximateClustering,63,0.7500000000000001,56.346022775881494,62.2423
st5,KiralyMSMApproximateClustering,67,0.7500000000000001,56.34517578900515,62.2423
st5,KiralyMSMApproximateClustering,77,0.7500000000000001,56.34389760567816,62.2623
st5,KiralyMSMApproximateClustering,75,0.7500000000000001,56.34372663960185,62.2623
st5,KiralyMSMApproximateClustering,93,0.7500000000000001,56.343362940606255,62.2824
st5,KiralyMSMApproximateClustering,94,0.7500000000000001,56.33945120177676,62.2824
st5,KiralyMSMApproximateClustering,78,0.7500000000000001,56.33873410524645,62.2623
