lm,clustering,k,threshold,Predicted,True
sminilm,UniqueMappingClustering,1,0.7228107779015368,60.75083601799607,71.4286
sminilm,UniqueMappingClustering,1,0.7228107779015368,60.75083601799607,71.4286
sminilm,UniqueMappingClustering,1,0.7228107779015368,60.75083601799607,71.4286
sminilm,UniqueMappingClustering,1,0.7228107779015368,60.75083601799607,71.4286
sminilm,UniqueMappingClustering,1,0.7228107779015368,60.75083601799607,71.4286
sminilm,KiralyMSMApproximateClustering,1,0.6624887809664173,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
sminilm,KiralyMSMApproximateClustering,1,0.6624574112699669,59.437188331666725,76.2613
